Timestamp,GHI,DNI,DHI,TempC,Wind_mps
2018-01-01 00:00:00,,,,,
2018-01-01 01:00:00,29.731335468112764,74.90767031640041,0.0,9.422021535580082,3.3987201709216004
2018-01-01 02:00:00,0.0,0.0,30.686322791703997,12.515324844661997,5.234169026525497
2018-01-01 03:00:00,0.0,56.45743347370147,0.0,22.203595265940045,2.1641743367309845
2018-01-01 04:00:00,,,,,
2018-01-01 05:00:00,94.49675680854963,0.0,44.435081180277464,21.14238246608031,2.330477179396929
2018-01-01 06:00:00,0.0,9.521712278929375,5.358318859023429,12.434400708039226,5.593495977330526
2018-01-01 07:00:00,55.03179438862602,0.0,0.0,6.839566366163554,4.698072696372006
2018-01-01 08:00:00,4.927196825060511,0.0,0.0,18.40184835245633,3.349211123080069
2018-01-01 09:00:00,40.8741524118097,0.0,6.620260565196924,19.14594303242885,2.4851704442951648
2018-01-01 10:00:00,0.0,86.06739589505477,0.0,20.64990299076699,6.1132029093774465
2018-01-01 11:00:00,15.710804186099507,0.0,40.04264210241016,11.797368363456972,2.3042764962970668
2018-01-01 12:00:00,19.64624258851168,0.0,0.0,15.652395916859604,3.4014891787320876
2018-01-01 13:00:00,4.381547763628842,48.29249578646769,27.37677416772708,5.401904975966694,3.2815336795276346
2018-01-01 14:00:00,26.050371938605544,0.0,50.62409897081855,18.54807082340348,4.474969405541342
2018-01-01 15:00:00,13.985214464790472,60.69981343223253,15.411915532557252,14.043208632264468,4.967663363330846
2018-01-01 16:00:00,49.31276167057166,19.07494507983152,0.0,7.308798208865918,1.7322739149363038
2018-01-01 17:00:00,72.2976975917079,0.0,10.224526620265404,14.129874053929356,4.123125841575689
2018-01-01 18:00:00,0.0,116.49538546304585,0.0,11.834691869480764,3.4796293463385473
2018-01-01 19:00:00,0.0,45.21824530704362,0.0,11.776948931199936,6.005624581145356
2018-01-01 20:00:00,16.427659592570933,0.0,0.0,16.837325988575884,6.141640294927301
2018-01-01 21:00:00,0.0,16.62944950969373,3.7525288865472186,12.28514846786942,8.606526263352869
2018-01-01 22:00:00,12.327601853960772,0.0,6.029046970293508,13.023438077612262,2.5677167237415945
2018-01-01 23:00:00,0.0,74.28092018009052,29.880370583194704,15.854447401606626,4.283100780242236
2018-01-02 00:00:00,0.0,0.0,0.0,13.48168548619407,5.573816576871009
2018-01-02 01:00:00,0.0,0.0,26.937353442975663,12.333823339108758,2.467312524516397
2018-01-02 02:00:00,0.0,12.18209640313709,4.266996922959673,7.634937429944475,4.261845030423124
2018-01-02 03:00:00,20.395419577507408,20.383977524639,0.0,7.250424071015318,5.857030202267848
2018-01-02 04:00:00,0.0,9.573531805385143,29.136978929018703,11.781525926038373,5.059714473587296
2018-01-02 05:00:00,0.0,1.39497084538468,44.5920757032823,13.009085845338639,2.6103885149079797
2018-01-02 06:00:00,0.0,18.487275361280872,8.449121742845234,10.322066767728002,6.49005800287034
2018-01-02 07:00:00,11000.0,9500.0,0.0,-35.0,55.0
2018-01-02 08:00:00,0.0,0.0,1.5420463154140978,14.918715875560434,3.015052396144334
2018-01-02 09:00:00,0.0,101.0030967946654,21.500545078631752,13.88643269266931,6.207163232561811
2018-01-02 10:00:00,0.0,0.0,0.0,13.343420580007436,3.4271506339065096
2018-01-02 11:00:00,0.0,35.576415985162285,26.623059835386094,15.936390528567383,3.8717970592393374
2018-01-02 12:00:00,69.78387170745367,0.0,28.11805192963626,20.032310295251726,4.7452114221319555
2018-01-02 13:00:00,6.616917338615376,66.13418526077837,0.0,20.131848996436204,1.25581102968275
2018-01-02 14:00:00,0.0,0.0,32.807814330315665,15.793319843073508,2.0029706913310448
2018-01-02 15:00:00,11000.0,9500.0,0.0,-35.0,45.0
2018-01-02 16:00:00,0.0,52.836967474476495,23.963542268545744,14.97836912137724,2.4205140667424034
2018-01-02 17:00:00,0.0,105.93822727187877,0.0,12.187080982126862,3.802387803384744
2018-01-02 18:00:00,,,,,
2018-01-02 19:00:00,14.964896764105527,0.0,16.166173937839716,12.46806705536668,5.648204946380379
2018-01-02 20:00:00,15.462309255198846,0.0,0.0,9.997688162665519,5.529287167672347
2018-01-02 21:00:00,0.0,0.0,0.0,14.57504531321453,2.0990050064613186
2018-01-02 22:00:00,35.43340598530485,0.0,67.44815229737209,20.132926131204073,2.848816414377958
2018-01-02 23:00:00,0.0,35.87170758308513,0.0,15.280412475952556,7.082366686107615
2018-01-03 00:00:00,28.00369715717093,8.339184416045907,0.9116808666518059,6.689855485957725,4.616866498504074
2018-01-03 01:00:00,,,,,
2018-01-03 02:00:00,10.068556036522258,0.0,0.0,19.848111667617168,4.6709475760051244
2018-01-03 03:00:00,8.844079530660107,0.0,7.166734369499063,13.127420826584123,4.90943191837996
2018-01-03 04:00:00,0.0,24.63391843004967,0.3648124922270369,10.64501248952229,3.088196881336154
2018-01-03 05:00:00,21.64109088631634,0.0,11.747658365430306,11.991427596595974,5.419767255029312
2018-01-03 06:00:00,23.2361420652084,0.0,77.56252448244517,16.76970831187304,4.20424827107174
2018-01-03 07:00:00,11000.0,12000.0,39.28847034680981,65.0,45.0
2018-01-03 08:00:00,101.71772622463774,0.0,29.85870393836513,13.975795563817552,4.746947441766471
2018-01-03 09:00:00,6.604224548687921,0.0,0.0,2.921294414096838,4.08180920166541
2018-01-03 10:00:00,0.0,0.0,2.4008136289990825,1.690170807329162,6.84950307346508
2018-01-03 11:00:00,0.0,81.65163246621611,22.471761242633075,18.662587255278133,5.251617402795279
2018-01-03 12:00:00,0.0,86.73761041261972,5.234193104366411,14.390997612738548,4.390095190503224
2018-01-03 13:00:00,0.0,14.258387295769806,0.0,19.04449589692084,3.2098381176723194
2018-01-03 14:00:00,16.21490664924971,77.90391554269017,19.590979779209288,8.426135110564697,1.5363674204830091
2018-01-03 15:00:00,0.0,0.0,40.97870670332032,10.347926960022184,2.751126199130733
2018-01-03 16:00:00,15.503325265810204,0.0,0.0,3.652842480400034,2.573165409456731
2018-01-03 17:00:00,0.0,0.0,24.755708752676163,14.300240636043018,3.4311542868362173
2018-01-03 18:00:00,8.936191823248235,0.0,0.0,16.747634542333593,4.833462962663755
2018-01-03 19:00:00,43.06952758451948,118.33071764020461,0.0,21.604281710396496,1.818814387887297
2018-01-03 20:00:00,0.0,0.0,15.412105540430762,18.054374411227155,4.166982596939221
2018-01-03 21:00:00,0.0,80.04527147601512,0.0,2.1846259095916984,2.2733565571457675
2018-01-03 22:00:00,2.456917712068518,0.0,39.64503241486305,15.888149252250173,5.680925460700731
2018-01-03 23:00:00,0.0,0.0,26.51159086557228,15.465540053690773,4.8579325544267755
2018-01-04 00:00:00,47.05447668405786,156.4573900775317,77.33611509708409,10.383180158839536,4.008313975011015
2018-01-04 01:00:00,16.750166211237026,0.0,19.213440814043217,7.5236659220369315,3.2927153729233747
2018-01-04 02:00:00,75.71203005779067,19.451116628076125,6.934657726833775,12.655629184350708,4.791876341735642
2018-01-04 03:00:00,8.350643133256648,0.0,11.046202824673346,13.189421388158882,3.7275833878280196
2018-01-04 04:00:00,0.0,145.82710574910018,0.0,12.423387016042875,3.437365738661277
2018-01-04 05:00:00,-0.0,-0.0,-0.0,12.380965343817895,4.676623170712316
2018-01-04 06:00:00,49.40469759904925,39.60557209944547,0.0,17.416092728309295,5.302066557145106
2018-01-04 07:00:00,0.0,0.0,31.605034757299542,4.462956224995935,3.063637731765741
2018-01-04 08:00:00,7.779876715255898,0.0,6.423708187918863,10.415504602168218,7.533636534511772
2018-01-04 09:00:00,,,,,
2018-01-04 10:00:00,1.516303149947714,0.0,10.332267629396885,19.80878534033753,5.728846546684249
2018-01-04 11:00:00,0.0,41.839483177987645,0.5519270520241866,5.909998463393656,3.352451674561618
2018-01-04 12:00:00,36.437450971287234,0.0,9.904449155663082,22.856172602027236,2.4620365417927004
2018-01-04 13:00:00,17.085495922977007,7.073488253535901,0.0,23.555664404444755,3.9517620084786835
2018-01-04 14:00:00,0.0,0.0,32.449548836655005,12.479100294229301,7.2515438708038324
2018-01-04 15:00:00,32.60785552820275,40.72559154167058,20.38965260250489,9.745962020115073,4.425131186256516
2018-01-04 16:00:00,9.47026456737297,78.59575291520673,5.966874066173087,12.265578549138542,4.1040011081693155
2018-01-04 17:00:00,30.025397551508355,0.0,11.443429744841387,6.227346005760074,3.1599039992877813
2018-01-04 18:00:00,0.0,53.77223777900669,0.0,6.15395872684832,1.2630318072799511
2018-01-04 19:00:00,47.28125078201474,67.19916694350243,8.362372471932453,8.0196753646544,1.3538880887615106
2018-01-04 20:00:00,0.0,0.0,10.54535275596321,22.36954882983276,3.305987375444828
2018-01-04 21:00:00,51.47628881157533,0.0,10.947735912288467,13.842613005855112,2.054228034442369
2018-01-04 22:00:00,0.0,29.183139141886706,0.0,18.079203014402072,5.388328710230989
2018-01-04 23:00:00,13.848098118453759,16.723361955362858,7.646899982443931,15.178191445312725,1.335457350404583
2018-01-05 00:00:00,15.319880917560969,0.0,35.79995654600242,5.653695631423021,2.550604889102503
2018-01-05 01:00:00,0.0,28.379499114239234,0.0,17.391483019968916,4.039067958857248
2018-01-05 02:00:00,0.0,0.0,0.0,10.707484749961802,5.405436885678115
2018-01-05 03:00:00,0.0,0.0,0.0,16.5987701423279,4.261375031736669
2018-01-05 04:00:00,0.0,53.59602058030619,38.18869477153372,1.0046356734776474,5.987067471773001
2018-01-05 05:00:00,0.0,130.97895463009968,43.73597160962568,12.91658361442892,4.001627560931415
2018-01-05 06:00:00,0.0,0.0,0.0,14.704872655793583,4.538532915051595
2018-01-05 07:00:00,90.83098236678255,28.708746241559886,0.0,2.554892797748048,1.8589579327516983
2018-01-05 08:00:00,8.998640442436592,0.0,0.0,14.61496451935383,5.951093271384726
2018-01-05 09:00:00,66.36881198336374,95.44452339688674,26.449089915321792,14.273569550802577,4.587398773633802
2018-01-05 10:00:00,16.3362893002562,17.492378637927548,14.493405477707993,14.74223559314103,5.191076934868874
2018-01-05 11:00:00,46.251195307643684,0.0,29.626441691829417,14.313658615035978,2.765521465935568
2018-01-05 12:00:00,24.84803497348079,4.062518969809019,43.84445594048769,14.767565141323022,3.13352865490989
2018-01-05 13:00:00,4.5720846840152936,42.02467004237366,0.0,6.794811105621283,4.616492840864812
2018-01-05 14:00:00,21.45177444841395,10.29916398651882,0.0,14.316717878425605,7.273261204401558
2018-01-05 15:00:00,89.24061905195595,0.0,31.624055670254506,17.26747971642009,3.759937208108113
2018-01-05 16:00:00,0.0,0.0,5.465049594374437,1.9468469803617854,2.4384679036928696
2018-01-05 17:00:00,12.0027741052801,0.0,0.0,15.268557196310867,3.371205722030796
2018-01-05 18:00:00,27.12944309543225,56.31440983985425,0.0,7.538969054463683,6.562271404147451
2018-01-05 19:00:00,0.0,60.91177955442612,38.55890923850316,6.0411940179550605,2.4993937932606847
2018-01-05 20:00:00,23.588278261910098,0.0,5.617189600505445,11.734756025131377,4.80012530634033
2018-01-05 21:00:00,9.30960391861445,0.0,0.0,16.714299142910477,4.1760426834868545
2018-01-05 22:00:00,51.46938287905682,0.0,0.0,15.3032097709518,7.364685577031475
2018-01-05 23:00:00,26.838007777261957,0.0,0.0,6.411866862013984,3.1104789119706897
2018-01-06 00:00:00,1.0721418502948945,22.165312267510068,0.0,28.607321016378602,6.151939487979167
2018-01-06 01:00:00,13.041947022050014,0.0,0.0,19.916736641436074,6.980171712910005
2018-01-06 02:00:00,0.0,72.18682102506912,0.8395199941875833,10.06867726097323,6.701376460274705
2018-01-06 03:00:00,82.05487762123182,0.0,43.47179345600327,14.76706558369175,2.3872921811536836
2018-01-06 04:00:00,-10.971726403685004,-0.0,-0.0,14.025197026192284,2.5614425779506056
2018-01-06 05:00:00,-0.0,-3.7542958950772256,-0.0,19.405173142959967,5.093290877245423
