Timestamp,Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed
2018-01-01 00:00:00+00:00,2018,1,1,0,0,1500.0,0.0,0.0,25,1
2018-01-01 01:00:00+00:00,2018,1,1,1,0,1500.0,0.0,0.0,25,1
2018-01-01 02:00:00+00:00,2018,1,1,2,0,1500.0,0.0,18.01,25,1
2018-01-01 03:00:00+00:00,2018,1,1,3,0,1500.0,0.0,18.01,25,1
2018-01-01 04:00:00+00:00,2018,1,1,4,0,756.375,0.0,18.01,25,1
2018-01-01 05:00:00+00:00,2018,1,1,5,0,12.75,0.0,18.01,25,1
2018-01-01 06:00:00+00:00,2018,1,1,6,0,114.03,0.0,99.85,25,1
2018-01-01 07:00:00+00:00,2018,1,1,7,0,286.48,0.0,231.45,25,1
2018-01-01 08:00:00+00:00,2018,1,1,8,0,359.75,0.0,284.14,25,1
2018-01-01 09:00:00+00:00,2018,1,1,9,0,410.25,0.0,242.12,25,1
2018-01-01 10:00:00+00:00,2018,1,1,10,0,579.0,0.0,209.79000000000002,25,1
2018-01-01 11:00:00+00:00,2018,1,1,11,0,707.55,0.0,177.46,25,1
2018-01-01 12:00:00+00:00,2018,1,1,12,0,915.1,0.0,145.13,25,1
2018-01-01 13:00:00+00:00,2018,1,1,13,0,970.92,0.0,112.8,25,1
2018-01-01 14:00:00+00:00,2018,1,1,14,0,849.62,0.0,170.2,25,1
2018-01-01 15:00:00+00:00,2018,1,1,15,0,651.5,0.0,190.65,25,1
2018-01-01 16:00:00+00:00,2018,1,1,16,0,97.98,0.0,135.175,25,1
2018-01-01 17:00:00+00:00,2018,1,1,17,0,216.05,0.0,79.7,25,1
2018-01-01 18:00:00+00:00,2018,1,1,18,0,32.78,0.0,28.23,25,1
2018-01-01 19:00:00+00:00,2018,1,1,19,0,216.1825,0.0,27.117272727272727,25,1
2018-01-01 20:00:00+00:00,2018,1,1,20,0,399.58500000000004,0.0,26.004545454545454,25,1
2018-01-01 21:00:00+00:00,2018,1,1,21,0,582.9875,0.0,24.89181818181818,25,1
