Timestamp,GHI,DHI,DNI,TempC,Wind_mps
2018-01-01 00:00:00,14.865667734056382,0.0,37.45383515820021,4.711010767790041,1.6993600854608002
2018-01-01 01:00:00,0.0,0.0,0.0,9.422021535580082,3.3987201709216004
2018-01-01 02:00:00,0.0,0.0,56.45743347370147,12.515324844661995,3.3987201709216004
2018-01-01 03:00:00,0.0,0.0,0.0,12.515324844661995,2.1641743367309845
2018-01-01 04:00:00,0.0,0.0,0.0,21.14238246608031,2.1641743367309845
2018-01-01 05:00:00,0.0,5.358318859023429,0.0,12.434400708039226,2.330477179396929
2018-01-01 06:00:00,55.03179438862602,5.358318859023429,0.0,12.434400708039226,4.698072696372006
2018-01-01 07:00:00,4.927196825060511,0.0,0.0,12.434400708039226,4.698072696372006
2018-01-01 08:00:00,40.8741524118097,0.0,0.0,18.40184835245633,3.349211123080069
2018-01-01 09:00:00,4.927196825060511,0.0,0.0,19.14594303242885,3.349211123080069
2018-01-01 10:00:00,15.710804186099509,6.620260565196924,0.0,19.14594303242885,2.4851704442951648
2018-01-01 11:00:00,15.710804186099509,0.0,0.0,15.652395916859604,3.401489178732088
2018-01-01 12:00:00,15.710804186099509,27.37677416772708,0.0,11.797368363456972,3.281533679527634
2018-01-01 13:00:00,19.64624258851168,27.37677416772708,0.0,15.652395916859604,3.401489178732088
2018-01-01 14:00:00,13.985214464790472,27.37677416772708,48.29249578646769,14.043208632264468,4.474969405541342
2018-01-01 15:00:00,26.050371938605544,15.411915532557252,19.07494507983152,14.043208632264468,4.474969405541342
2018-01-01 16:00:00,49.31276167057166,10.224526620265404,19.07494507983152,14.043208632264468,4.123125841575689
2018-01-01 17:00:00,49.31276167057166,0.0,19.07494507983152,11.834691869480764,3.4796293463385477
2018-01-01 18:00:00,0.0,0.0,45.21824530704362,11.834691869480764,4.123125841575689
2018-01-01 19:00:00,0.0,0.0,45.21824530704362,11.834691869480764,6.005624581145356
2018-01-01 20:00:00,0.0,0.0,16.62944950969373,12.28514846786942,6.141640294927301
2018-01-01 21:00:00,12.327601853960772,3.7525288865472186,0.0,13.023438077612262,6.141640294927301
2018-01-01 22:00:00,0.0,6.029046970293508,16.62944950969373,13.023438077612262,4.283100780242236
2018-01-01 23:00:00,0.0,6.029046970293508,0.0,13.48168548619407,4.283100780242236
2018-01-02 00:00:00,0.0,26.937353442975663,0.0,13.48168548619407,4.283100780242236
2018-01-02 01:00:00,0.0,4.266996922959673,0.0,12.333823339108758,4.261845030423124
2018-01-02 02:00:00,0.0,4.266996922959673,12.18209640313709,7.634937429944475,4.261845030423124
2018-01-02 03:00:00,0.0,4.266996922959673,12.18209640313709,7.634937429944475,5.059714473587296
2018-01-02 04:00:00,0.0,29.136978929018703,9.573531805385144,11.781525926038372,5.059714473587296
2018-01-02 05:00:00,0.0,29.136978929018703,9.573531805385144,11.781525926038372,5.059714473587296
2018-01-02 06:00:00,0.0,8.449121742845234,18.487275361280872,10.322066767728002,6.49005800287034
2018-01-02 07:00:00,0.0,1.5420463154140978,18.487275361280872,10.322066767728002,6.49005800287034
2018-01-02 08:00:00,0.0,1.5420463154140978,101.0030967946654,13.88643269266931,6.207163232561811
2018-01-02 09:00:00,0.0,1.5420463154140978,0.0,13.88643269266931,3.4271506339065096
2018-01-02 10:00:00,0.0,21.500545078631752,35.576415985162285,13.88643269266931,3.871797059239338
2018-01-02 11:00:00,0.0,26.62305983538609,0.0,15.936390528567385,3.871797059239338
2018-01-02 12:00:00,6.616917338615376,26.62305983538609,35.576415985162285,20.03231029525173,3.871797059239338
2018-01-02 13:00:00,6.616917338615376,28.11805192963626,0.0,20.03231029525173,2.0029706913310448
2018-01-02 14:00:00,6.616917338615376,0.0,66.13418526077837,15.793319843073508,2.0029706913310448
2018-01-02 15:00:00,0.0,23.963542268545744,52.836967474476495,14.97836912137724,2.4205140667424034
2018-01-02 16:00:00,0.0,0.0,105.93822727187876,12.187080982126862,3.802387803384744
2018-01-02 17:00:00,0.0,0.0,52.836967474476495,12.187080982126862,2.4205140667424034
2018-01-02 18:00:00,0.0,0.0,0.0,12.187080982126862,3.802387803384744
2018-01-02 19:00:00,14.964896764105529,0.0,0.0,9.99768816266552,5.529287167672347
2018-01-02 20:00:00,14.964896764105529,0.0,0.0,12.46806705536668,5.529287167672347
2018-01-02 21:00:00,15.462309255198846,0.0,0.0,14.57504531321453,2.848816414377958
2018-01-02 22:00:00,0.0,0.0,0.0,15.280412475952556,2.848816414377958
2018-01-02 23:00:00,28.00369715717093,0.911680866651806,8.339184416045907,15.280412475952556,4.616866498504074
2018-01-03 00:00:00,0.0,0.0,8.339184416045907,6.689855485957725,4.616866498504074
2018-01-03 01:00:00,10.068556036522258,0.0,0.0,6.689855485957725,4.616866498504074
2018-01-03 02:00:00,8.844079530660107,0.0,0.0,13.127420826584125,4.6709475760051244
2018-01-03 03:00:00,8.844079530660107,0.3648124922270369,0.0,13.127420826584125,4.6709475760051244
2018-01-03 04:00:00,8.844079530660107,7.166734369499063,0.0,11.991427596595974,4.90943191837996
2018-01-03 05:00:00,21.64109088631634,11.747658365430306,0.0,11.991427596595974,4.20424827107174
2018-01-03 06:00:00,23.2361420652084,39.28847034680981,0.0,16.76970831187304,5.419767255029312
2018-01-03 07:00:00,65.56024494244197,39.28847034680981,0.0,16.76970831187304,4.746947441766471
2018-01-03 08:00:00,65.56024494244197,29.85870393836513,0.0,13.975795563817552,4.746947441766471
2018-01-03 09:00:00,6.604224548687921,2.4008136289990825,0.0,2.921294414096838,4.746947441766471
2018-01-03 10:00:00,0.0,2.4008136289990825,0.0,2.921294414096838,5.251617402795279
2018-01-03 11:00:00,0.0,5.234193104366411,81.65163246621611,14.390997612738548,5.251617402795279
2018-01-03 12:00:00,0.0,5.234193104366411,81.65163246621611,18.662587255278133,4.390095190503224
2018-01-03 13:00:00,0.0,5.234193104366411,77.90391554269017,14.390997612738548,3.2098381176723194
